MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11563.75,2817,7473,224,12418,12595,66,0,0,66,0,0,11565.033000000001,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,2818,7478,224,12449,12583,209,0,0,209,0,0,11565.033000000001,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,2819,7483,224,12466,12589,374,0,0,374,0,0,11565.033000000001,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,2820,7481,224,12439,12561,637,0,0,637,0,0,11565.033000000001,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,2821,7487,225,12472,12571,997,0,0,997,0,0,11565.033000000001,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,2822,7474,224,12408,12513,1238,0,0,1238,0,0,11565.033000000001,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,2823,7480,224,12445,12540,1120,0,0,1120,0,0,11565.033000000001,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,2824,7470,224,12414,12474,902,0,0,902,0,0,11565.033000000001,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,2824,7477,224,12457,12533,555,0,0,555,0,0,11565.033000000001,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,2825,7486,224,12491,12543,270,0,0,270,0,0,11565.033000000001,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,2826,7478,224,12482,12530,104,0,0,104,0,0,11565.033000000001,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,2827,7469,224,12439,12485,42,0,0,42,0,0,11565.033000000001,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,2828,7473,224,12460,12506,29,0,0,29,0,0,11565.033000000001,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,2829,7461,224,12394,12423,21,0,0,21,0,0,11565.033000000001,1872.2875,-1,22.024379999999997,0.6,0.6
11567.25,2830,7473,224,12450,12486,44,0,0,44,0,0,11565.033000000001,1872.5379999999998,-1,22.024379999999997,0.6,0.6
11567.5,2831,7479,224,12494,12515,42,0,0,42,0,0,11565.033000000001,1872.7885,-1,22.024379999999997,0.6,0.6
11567.75,2832,7483,224,12502,12529,61,0,0,61,0,0,11565.033000000001,1873.0395,-1,22.024379999999997,0.6,0.6
11568.0,2833,7479,224,12507,12512,64,0,0,64,0,0,11565.033000000001,1873.29,-1,22.024379999999997,0.6,0.6
11568.25,2834,7487,224,12525,12534,85,0,0,85,0,0,11565.033000000001,1873.5405,-1,22.024379999999997,0.6,0.6
11568.5,2835,7465,224,12418,12426,104,0,0,104,0,0,11565.033000000001,1873.7910000000002,-1,22.024379999999997,0.6,0.6
11568.75,2836,7480,224,12510,12509,140,0,0,140,0,0,11565.033000000001,1874.0415,-1,22.024379999999997,0.6,0.6
11569.0,2837,7481,225,12505,12503,147,0,0,147,0,0,11565.033000000001,1874.2925,-1,22.024379999999997,0.6,0.6
11569.25,2837,7475,224,12488,12465,146,0,0,146,0,0,11565.033000000001,1874.537,-1,22.024379999999997,0.6,0.6
11569.5,2838,7476,224,12487,12464,152,0,0,152,0,0,11565.033000000001,1874.7879999999998,-1,22.024379999999997,0.6,0.6
11569.75,2839,7479,225,12512,12498,152,0,0,152,0,0,11565.033000000001,1875.0385,-1,22.024379999999997,0.6,0.6
11570.0,2840,7475,224,12502,12471,131,0,0,131,0,0,11565.033000000001,1875.2895,-1,22.024379999999997,0.6,0.6
11570.25,2841,7466,224,12451,12428,122,0,0,122,0,0,11565.033000000001,1875.54,-1,22.024379999999997,0.6,0.6
11570.5,2842,7471,225,12487,12461,108,0,0,108,0,0,11565.033000000001,1875.7905,-1,22.024379999999997,0.6,0.6
11570.75,2843,7472,225,12478,12463,92,0,0,92,0,0,11565.033000000001,1876.0415,-1,22.024379999999997,0.6,0.6
11571.0,2844,7478,224,12505,12486,93,0,0,93,0,0,11565.033000000001,1876.2920000000001,-1,22.024379999999997,0.6,0.6
11571.25,2845,7478,224,12515,12488,81,0,0,81,0,0,11565.033000000001,1876.537,-1,22.024379999999997,0.6,0.6
11571.5,2846,7474,224,12485,12446,49,0,0,49,0,0,11565.033000000001,1876.7879999999998,-1,22.024379999999997,0.6,0.6
11571.75,2847,7471,224,12481,12444,63,0,0,63,0,0,11565.033000000001,1877.0385,-1,22.024379999999997,0.6,0.6
11572.0,2848,7475,225,12516,12490,49,0,0,49,0,0,11565.033000000001,1877.2895,-1,22.024379999999997,0.6,0.6
11572.25,2849,7476,225,12497,12482,42,0,0,42,0,0,11565.033000000001,1877.54,-1,22.024379999999997,0.6,0.6
11572.5,2850,7476,224,12495,12480,45,0,0,45,0,0,11565.033000000001,1877.7910000000002,-1,22.024379999999997,0.6,0.6
11572.75,2850,7460,224,12459,12444,43,0,0,43,0,0,11565.033000000001,1878.0420000000001,-1,22.024379999999997,0.6,0.6
11573.0,2851,7463,224,12433,12425,37,0,0,37,0,0,11565.033000000001,1878.2925,-1,22.024379999999997,0.6,0.6
11573.25,2852,7469,225,12473,12474,34,0,0,34,0,0,11565.033000000001,1878.5375,-1,22.024379999999997,0.6,0.6
11573.5,2853,7471,224,12469,12458,45,0,0,45,0,0,11565.033000000001,1878.7885,-1,22.024379999999997,0.6,0.6
11573.75,2854,7468,224,12449,12451,35,0,0,35,0,0,11565.033000000001,1879.0395,-1,22.024379999999997,0.6,0.6
11574.0,2855,7473,224,12490,12479,42,0,0,42,0,0,11565.033000000001,1879.2905,-1,22.024379999999997,0.6,0.6
11574.25,2856,7475,224,12484,12494,53,0,0,53,0,0,11565.033000000001,1879.5410000000002,-1,22.024379999999997,0.6,0.6
11574.5,2857,7469,224,12478,12474,61,0,0,61,0,0,11565.033000000001,1879.7920000000001,-1,22.024379999999997,0.6,0.6
11574.75,2858,7474,224,12493,12496,43,0,0,43,0,0,11565.033000000001,1880.037,-1,22.024379999999997,0.6,0.6
11575.0,2859,7479,224,12519,12508,58,0,0,58,0,0,11565.033000000001,1880.2879999999998,-1,22.024379999999997,0.6,0.6
11575.25,2860,7471,224,12486,12482,53,0,0,53,0,0,11565.033000000001,1880.539,-1,22.024379999999997,0.6,0.6
11575.5,2861,7478,224,12513,12507,51,0,0,51,0,0,11565.033000000001,1880.79,-1,22.024379999999997,0.6,0.6
11575.75,2862,7475,224,12499,12488,51,0,0,51,0,0,11565.033000000001,1881.0410000000002,-1,22.024379999999997,0.6,0.6
11576.0,2862,7469,224,12466,12461,42,0,0,42,0,0,11565.033000000001,1881.2920000000001,-1,22.024379999999997,0.6,0.6
11576.25,2863,7478,224,12516,12506,58,0,0,58,0,0,11565.033000000001,1881.537,-1,22.024379999999997,0.6,0.6
11576.5,2864,7457,224,12418,12413,40,0,0,40,0,0,11565.033000000001,1881.7879999999998,-1,22.024379999999997,0.6,0.6
11576.75,2865,7476,224,12511,12498,51,0,0,51,0,0,11565.033000000001,1882.039,-1,22.024379999999997,0.6,0.6
11577.0,2866,7466,224,12464,12449,41,0,0,41,0,0,11565.033000000001,1882.29,-1,22.024379999999997,0.6,0.6
11577.25,2867,7475,224,12502,12495,38,0,0,38,0,0,11565.033000000001,1882.5410000000002,-1,22.024379999999997,0.6,0.6
11577.5,2868,7469,224,12477,12460,36,0,0,36,0,0,11565.033000000001,1882.7920000000001,-1,22.024379999999997,0.6,0.6
11577.75,2869,7467,224,12449,12444,45,0,0,45,0,0,11565.033000000001,1883.0375,-1,22.024379999999997,0.6,0.6
11578.0,2870,7464,224,12441,12423,45,0,0,45,0,0,11565.033000000001,1883.2885,-1,22.024379999999997,0.6,0.6
11578.25,2871,7472,224,12489,12478,32,0,0,32,0,0,11565.033000000001,1883.5395,-1,22.024379999999997,0.6,0.6
11700.0,2874,7493,224,12162,11910,59,0,0,59,0,0,11565.033000000001,2005.289,-1,22.024379999999997,0.6,0.6
11700.2,2875,7490,224,12154,11924,61,0,0,61,0,0,11565.033000000001,2005.4920000000002,-1,22.024379999999997,0.6,0.6
11700.4,2876,7485,224,12120,11891,46,0,0,46,0,0,11565.033000000001,2005.6889999999999,-1,22.024379999999997,0.6,0.6
11700.6,2877,7488,224,12134,11941,50,0,0,50,0,0,11565.033000000001,2005.892,-1,22.024379999999997,0.6,0.6
11700.8,2877,7477,224,12101,11926,45,0,0,45,0,0,11565.033000000001,2006.089,-1,22.024379999999997,0.6,0.6
11701.0,2878,7456,224,12054,11903,47,0,0,47,0,0,11565.033000000001,2006.2920000000001,-1,22.024379999999997,0.6,0.6
11701.2,2879,7421,224,12006,11852,51,0,0,51,0,0,11565.033000000001,2006.489,-1,22.024379999999997,0.6,0.6
11701.4,2880,7390,224,11973,11841,37,0,0,37,0,0,11565.033000000001,2006.692,-1,22.024379999999997,0.6,0.6
11701.6,2881,7370,224,11922,11829,47,0,0,47,0,0,11565.033000000001,2006.8895,-1,22.024379999999997,0.6,0.6
11701.8,2882,7388,224,11914,11860,37,0,0,37,0,0,11565.033000000001,2007.0925,-1,22.024379999999997,0.6,0.6
11702.0,2883,7443,224,11956,11934,52,0,0,52,0,0,11565.033000000001,2007.2895,-1,22.024379999999997,0.6,0.6
