MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11563.0,3355,7488,224,12469,12594,76,0,0,76,0,0,11564.295,1868.2915,-1,22.024379999999997,0.6,0.6
11563.25,3356,7498,224,12533,12634,224,0,0,224,0,0,11564.295,1868.5420000000001,-1,22.024379999999997,0.6,0.6
11563.5,3357,7500,224,12546,12640,379,0,0,379,0,0,11564.295,1868.7925,-1,22.024379999999997,0.6,0.6
11563.75,3358,7504,224,12551,12639,533,0,0,533,0,0,11564.295,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,3359,7506,224,12549,12630,692,0,0,692,0,0,11564.295,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,3360,7505,225,12553,12620,804,0,0,804,0,0,11564.295,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,3361,7500,223,12538,12595,782,0,0,782,0,0,11564.295,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,3362,7496,224,12535,12592,687,0,0,687,0,0,11564.295,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,3363,7489,224,12498,12555,443,0,0,443,0,0,11564.295,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,3363,7494,224,12514,12572,266,0,0,266,0,0,11564.295,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,3364,7502,225,12549,12604,119,0,0,119,0,0,11564.295,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,3365,7501,224,12571,12605,66,0,0,66,0,0,11564.295,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,3366,7494,224,12510,12538,28,0,0,28,0,0,11564.295,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,3367,7506,224,12595,12618,26,0,0,26,0,0,11564.295,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,3368,7504,224,12596,12617,41,0,0,41,0,0,11564.295,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,3369,7498,224,12579,12584,44,0,0,44,0,0,11564.295,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,3370,7501,224,12586,12580,40,0,0,40,0,0,11564.295,1872.2875,-1,22.024379999999997,0.6,0.6
11567.25,3371,7504,225,12600,12586,67,0,0,67,0,0,11564.295,1872.5379999999998,-1,22.024379999999997,0.6,0.6
11567.5,3372,7496,224,12572,12547,86,0,0,86,0,0,11564.295,1872.7885,-1,22.024379999999997,0.6,0.6
11567.75,3373,7503,225,12620,12582,89,0,0,89,0,0,11564.295,1873.0395,-1,22.024379999999997,0.6,0.6
11568.0,3374,7500,224,12588,12553,130,0,0,130,0,0,11564.295,1873.29,-1,22.024379999999997,0.6,0.6
11568.25,3375,7494,224,12588,12543,107,0,0,107,0,0,11564.295,1873.5405,-1,22.024379999999997,0.6,0.6
11568.5,3376,7489,224,12540,12506,144,0,0,144,0,0,11564.295,1873.7910000000002,-1,22.024379999999997,0.6,0.6
11568.75,3376,7502,224,12612,12562,145,0,0,145,0,0,11564.295,1874.0415,-1,22.024379999999997,0.6,0.6
11569.0,3377,7500,225,12599,12552,135,0,0,135,0,0,11564.295,1874.2925,-1,22.024379999999997,0.6,0.6
11569.25,3378,7500,224,12610,12562,123,0,0,123,0,0,11564.295,1874.537,-1,22.024379999999997,0.6,0.6
11569.5,3379,7496,224,12576,12542,124,0,0,124,0,0,11564.295,1874.7879999999998,-1,22.024379999999997,0.6,0.6
11569.75,3380,7487,225,12513,12500,100,0,0,100,0,0,11564.295,1875.0385,-1,22.024379999999997,0.6,0.6
11570.0,3381,7498,225,12599,12576,83,0,0,83,0,0,11564.295,1875.2895,-1,22.024379999999997,0.6,0.6
11570.25,3382,7493,224,12558,12523,68,0,0,68,0,0,11564.295,1875.54,-1,22.024379999999997,0.6,0.6
11570.5,3383,7501,224,12601,12584,66,0,0,66,0,0,11564.295,1875.7905,-1,22.024379999999997,0.6,0.6
11570.75,3384,7503,225,12595,12574,56,0,0,56,0,0,11564.295,1876.0415,-1,22.024379999999997,0.6,0.6
11571.0,3385,7498,224,12596,12579,45,0,0,45,0,0,11564.295,1876.2920000000001,-1,22.024379999999997,0.6,0.6
11571.25,3386,7505,224,12593,12584,47,0,0,47,0,0,11564.295,1876.537,-1,22.024379999999997,0.6,0.6
11571.5,3387,7497,224,12592,12579,39,0,0,39,0,0,11564.295,1876.7879999999998,-1,22.024379999999997,0.6,0.6
11571.75,3388,7496,225,12571,12555,40,0,0,40,0,0,11564.295,1877.0385,-1,22.024379999999997,0.6,0.6
11572.0,3389,7497,224,12580,12550,35,0,0,35,0,0,11564.295,1877.2895,-1,22.024379999999997,0.6,0.6
11572.25,3389,7498,225,12615,12573,34,0,0,34,0,0,11564.295,1877.54,-1,22.024379999999997,0.6,0.6
11572.5,3390,7498,225,12593,12546,33,0,0,33,0,0,11564.295,1877.7910000000002,-1,22.024379999999997,0.6,0.6
11572.75,3391,7478,224,12481,12441,44,0,0,44,0,0,11564.295,1878.0420000000001,-1,22.024379999999997,0.6,0.6
11573.0,3392,7492,225,12558,12525,45,0,0,45,0,0,11564.295,1878.2925,-1,22.024379999999997,0.6,0.6
11573.25,3393,7494,225,12580,12537,61,0,0,61,0,0,11564.295,1878.5375,-1,22.024379999999997,0.6,0.6
11573.5,3394,7496,224,12592,12561,58,0,0,58,0,0,11564.295,1878.7885,-1,22.024379999999997,0.6,0.6
11573.75,3395,7495,224,12578,12551,57,0,0,57,0,0,11564.295,1879.0395,-1,22.024379999999997,0.6,0.6
11574.0,3396,7505,224,12626,12594,72,0,0,72,0,0,11564.295,1879.2905,-1,22.024379999999997,0.6,0.6
11574.25,3397,7495,225,12570,12549,68,0,0,68,0,0,11564.295,1879.5410000000002,-1,22.024379999999997,0.6,0.6
11574.5,3398,7487,225,12539,12527,72,0,0,72,0,0,11564.295,1879.7920000000001,-1,22.024379999999997,0.6,0.6
11574.75,3399,7488,225,12554,12531,53,0,0,53,0,0,11564.295,1880.037,-1,22.024379999999997,0.6,0.6
11575.0,3400,7493,224,12563,12539,66,0,0,66,0,0,11564.295,1880.2879999999998,-1,22.024379999999997,0.6,0.6
11575.25,3401,7497,225,12580,12570,47,0,0,47,0,0,11564.295,1880.539,-1,22.024379999999997,0.6,0.6
11575.5,3402,7501,224,12599,12603,52,0,0,52,0,0,11564.295,1880.79,-1,22.024379999999997,0.6,0.6
11575.75,3402,7493,224,12561,12546,51,0,0,51,0,0,11564.295,1881.0410000000002,-1,22.024379999999997,0.6,0.6
11576.0,3403,7493,225,12569,12539,55,0,0,55,0,0,11564.295,1881.2920000000001,-1,22.024379999999997,0.6,0.6
11576.25,3404,7492,224,12562,12546,53,0,0,53,0,0,11564.295,1881.537,-1,22.024379999999997,0.6,0.6
11576.5,3405,7497,224,12580,12569,53,0,0,53,0,0,11564.295,1881.7879999999998,-1,22.024379999999997,0.6,0.6
